               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.030039,           0.0096629,           0.0035006,             0.95608,             0.90245,             0.94313,             0.47344,            0.023052,           0.0074382,           0.0013967,            0.004885,            0.004885,            0.004885
                 157,            0.032712,           0.0092762,             0.00389,             0.96409,             0.91134,             0.93972,             0.47399,            0.023376,           0.0072765,             0.00139,            0.004852,            0.004852,            0.004852
                 158,            0.031455,           0.0094843,           0.0037414,             0.95896,             0.90787,             0.94345,             0.48503,            0.022565,           0.0072121,           0.0013955,            0.004819,            0.004819,            0.004819
                 159,            0.032688,           0.0092648,           0.0041863,             0.96272,             0.90514,             0.94413,             0.47734,            0.022857,           0.0073383,           0.0013979,            0.004786,            0.004786,            0.004786
                 160,            0.030635,           0.0095438,           0.0033546,             0.95485,             0.91057,             0.94438,             0.47412,            0.024275,           0.0072403,           0.0015566,            0.004753,            0.004753,            0.004753
                 161,            0.031257,           0.0088616,           0.0040717,             0.96222,             0.89289,             0.93806,             0.47169,            0.024894,           0.0073487,           0.0014883,             0.00472,             0.00472,             0.00472
                 162,            0.031633,           0.0091071,           0.0043574,              0.9561,             0.90198,             0.93769,             0.46685,            0.023252,           0.0072887,           0.0014726,            0.004687,            0.004687,            0.004687
                 163,            0.029571,           0.0093113,           0.0031123,             0.95179,             0.89991,             0.94119,             0.47256,             0.02271,           0.0073594,           0.0013302,            0.004654,            0.004654,            0.004654
                 164,             0.02955,           0.0093845,           0.0030273,             0.95696,              0.8982,             0.94499,             0.47934,            0.023263,           0.0073762,           0.0011624,            0.004621,            0.004621,            0.004621
                 165,            0.032695,           0.0098399,           0.0038986,             0.95707,              0.8945,             0.94226,             0.47027,            0.022834,           0.0073701,           0.0012239,            0.004588,            0.004588,            0.004588
                 166,            0.030472,           0.0090486,           0.0033559,             0.95462,              0.9093,              0.9389,             0.46611,            0.023026,           0.0072958,           0.0012193,            0.004555,            0.004555,            0.004555
                 167,            0.031171,           0.0091527,           0.0032447,             0.95696,             0.89753,             0.93662,             0.47185,            0.023179,           0.0073042,           0.0012273,            0.004522,            0.004522,            0.004522
                 168,            0.030986,           0.0096612,           0.0035046,             0.95684,             0.90803,             0.94678,             0.47964,             0.02394,           0.0071848,           0.0013266,            0.004489,            0.004489,            0.004489
                 169,            0.030011,           0.0094287,           0.0037361,             0.96284,             0.91617,             0.94805,             0.48586,            0.021893,           0.0070805,           0.0014066,            0.004456,            0.004456,            0.004456
                 170,             0.03019,           0.0093627,           0.0035063,             0.96101,             0.91146,              0.9455,             0.49325,            0.022191,           0.0070965,           0.0012183,            0.004423,            0.004423,            0.004423
                 171,            0.032295,           0.0090091,           0.0039753,             0.95393,             0.91575,             0.94702,             0.48255,              0.0224,           0.0072061,           0.0011944,             0.00439,             0.00439,             0.00439
                 172,            0.029906,           0.0090731,           0.0029782,             0.92772,             0.91864,             0.94444,             0.48702,            0.023053,           0.0072258,           0.0012314,            0.004357,            0.004357,            0.004357
                 173,             0.03023,           0.0090856,           0.0030329,             0.96486,             0.91392,             0.94776,             0.48452,            0.022155,           0.0071503,           0.0012408,            0.004324,            0.004324,            0.004324
                 174,            0.028421,           0.0091521,           0.0027034,             0.96502,             0.91795,             0.94572,             0.49762,            0.021573,           0.0071634,           0.0011573,            0.004291,            0.004291,            0.004291
                 175,            0.031544,            0.009152,           0.0032836,             0.96387,             0.91681,             0.94434,             0.48659,            0.022005,           0.0072056,           0.0011411,            0.004258,            0.004258,            0.004258
                 176,            0.028704,           0.0092568,           0.0030335,             0.96592,             0.90868,             0.94248,             0.49411,            0.023248,           0.0071088,           0.0011506,            0.004225,            0.004225,            0.004225
                 177,            0.029317,           0.0092291,           0.0029687,             0.96666,             0.91693,             0.94837,             0.49792,            0.023119,           0.0070547,           0.0011376,            0.004192,            0.004192,            0.004192
                 178,            0.029194,           0.0090309,           0.0027742,             0.95692,             0.92594,             0.94592,             0.49014,            0.021845,           0.0070684,           0.0011729,            0.004159,            0.004159,            0.004159
                 179,            0.027836,           0.0088825,            0.003157,             0.96396,             0.91575,             0.95155,             0.48216,            0.021787,           0.0071031,            0.001193,            0.004126,            0.004126,            0.004126
                 180,            0.029572,           0.0088979,           0.0030423,             0.94951,             0.92303,             0.94951,             0.48858,            0.023001,           0.0071037,           0.0011805,            0.004093,            0.004093,            0.004093
                 181,            0.029748,            0.009251,           0.0029562,             0.97016,             0.91087,             0.94681,             0.49013,            0.023274,           0.0071383,           0.0010998,             0.00406,             0.00406,             0.00406
                 182,            0.029488,           0.0091948,            0.003095,             0.96196,             0.91682,             0.94521,             0.48376,            0.022987,           0.0071441,           0.0012109,            0.004027,            0.004027,            0.004027
                 183,            0.031358,           0.0092325,           0.0039064,             0.96487,             0.90951,             0.94482,             0.47721,            0.022842,           0.0072285,            0.001213,            0.003994,            0.003994,            0.003994
                 184,            0.029458,           0.0093257,           0.0031047,             0.96145,             0.90928,             0.94617,             0.49239,            0.023415,           0.0071037,            0.001272,            0.003961,            0.003961,            0.003961
                 185,            0.029865,            0.009094,           0.0028881,             0.96262,             0.91962,             0.95693,             0.49923,            0.023503,           0.0070112,           0.0011854,            0.003928,            0.003928,            0.003928
                 186,            0.029289,           0.0090536,           0.0036704,             0.96178,             0.90814,             0.94992,             0.48985,            0.022555,           0.0071234,           0.0013459,            0.003895,            0.003895,            0.003895
                 187,            0.031271,           0.0090249,           0.0036735,             0.95317,             0.92224,             0.94908,             0.48088,             0.02283,           0.0070592,           0.0012089,            0.003862,            0.003862,            0.003862
                 188,            0.028607,           0.0087766,           0.0029103,             0.95751,               0.908,             0.94869,             0.48874,            0.023617,           0.0070452,            0.001199,            0.003829,            0.003829,            0.003829
                 189,            0.030052,           0.0090338,           0.0031684,             0.95404,             0.90055,             0.94374,             0.48547,            0.023128,           0.0071737,           0.0011951,            0.003796,            0.003796,            0.003796
                 190,            0.028584,            0.009014,           0.0026969,             0.96184,             0.91178,             0.95101,             0.49369,            0.021744,           0.0070954,           0.0010975,            0.003763,            0.003763,            0.003763
                 191,            0.029379,           0.0094232,           0.0030913,             0.96713,             0.91963,             0.95124,             0.49916,            0.021519,           0.0069822,           0.0010934,             0.00373,             0.00373,             0.00373
                 192,             0.02654,            0.008846,           0.0027075,             0.96348,             0.91837,             0.95211,             0.49402,            0.021945,            0.007006,           0.0011712,            0.003697,            0.003697,            0.003697
                 193,            0.028581,           0.0092738,           0.0036704,             0.96327,             0.91586,             0.94834,              0.4983,            0.021235,           0.0070441,           0.0012231,            0.003664,            0.003664,            0.003664
                 194,            0.027645,           0.0087814,           0.0034218,             0.96923,             0.90627,             0.94761,             0.49698,            0.020915,            0.007095,            0.001232,            0.003631,            0.003631,            0.003631
                 195,            0.027676,           0.0088756,            0.002609,             0.96582,             0.91209,             0.95018,             0.49409,            0.021241,           0.0070708,           0.0010912,            0.003598,            0.003598,            0.003598
                 196,            0.027973,           0.0089381,           0.0027345,             0.96147,             0.92605,             0.95226,             0.50232,            0.020425,           0.0070037,           0.0010388,            0.003565,            0.003565,            0.003565
                 197,            0.026717,           0.0086855,           0.0024202,              0.9596,             0.92227,             0.95105,             0.50888,            0.020891,           0.0068996,            0.001052,            0.003532,            0.003532,            0.003532
                 198,            0.028049,           0.0085532,           0.0027287,             0.97278,              0.9174,             0.95407,             0.51338,            0.020267,            0.006832,           0.0010221,            0.003499,            0.003499,            0.003499
                 199,            0.028228,           0.0089237,           0.0023701,             0.96482,             0.93063,             0.95331,             0.50387,            0.021587,           0.0069084,          0.00094334,            0.003466,            0.003466,            0.003466
                 200,            0.028765,           0.0087462,           0.0027326,             0.96031,             0.93267,              0.9538,             0.49926,            0.021672,           0.0069798,          0.00099668,            0.003433,            0.003433,            0.003433
                 201,            0.027913,           0.0087278,           0.0025198,              0.9651,             0.92455,             0.95539,             0.50138,            0.021249,           0.0069083,            0.001083,              0.0034,              0.0034,              0.0034
                 202,            0.029394,           0.0089057,           0.0030269,             0.96506,             0.93585,              0.9598,             0.50137,            0.021803,           0.0068859,           0.0010153,            0.003367,            0.003367,            0.003367
                 203,            0.028162,            0.009054,           0.0031363,             0.97053,             0.93261,              0.9568,             0.50646,            0.021625,           0.0068718,           0.0009972,            0.003334,            0.003334,            0.003334
                 204,            0.027206,           0.0087055,           0.0028721,             0.95734,             0.92683,             0.95477,             0.50652,            0.022036,           0.0069781,           0.0010559,            0.003301,            0.003301,            0.003301
                 205,            0.029189,           0.0086526,           0.0034564,              0.9541,              0.9331,             0.95583,             0.50962,            0.022241,           0.0068858,          0.00091404,            0.003268,            0.003268,            0.003268
                 206,            0.029223,           0.0088964,           0.0024175,             0.96227,             0.92215,             0.95571,             0.51305,            0.021464,           0.0069589,            0.001014,            0.003235,            0.003235,            0.003235
                 207,            0.028624,           0.0089176,            0.002942,             0.96147,              0.9193,             0.95157,             0.50904,            0.021302,           0.0069961,           0.0010838,            0.003202,            0.003202,            0.003202
                 208,            0.027743,           0.0088307,           0.0024989,             0.97113,             0.92795,             0.95228,             0.50922,            0.021437,            0.006914,           0.0010744,            0.003169,            0.003169,            0.003169
                 209,            0.028724,           0.0090121,           0.0027901,             0.95146,             0.93706,              0.9524,             0.51227,            0.021246,           0.0068561,           0.0010341,            0.003136,            0.003136,            0.003136
                 210,            0.028383,           0.0092465,           0.0028217,             0.96846,             0.92462,             0.95357,              0.5113,            0.020639,           0.0068508,           0.0010114,            0.003103,            0.003103,            0.003103
                 211,            0.026518,           0.0086407,           0.0022275,             0.96854,             0.92465,             0.95382,             0.50866,            0.021154,           0.0068597,          0.00093112,             0.00307,             0.00307,             0.00307
                 212,            0.028234,           0.0086332,           0.0023701,             0.97411,             0.92155,             0.95547,             0.51276,              0.0208,           0.0068551,          0.00097884,            0.003037,            0.003037,            0.003037
                 213,            0.028992,           0.0086685,           0.0028882,             0.97101,             0.92778,             0.95551,             0.50599,            0.021275,           0.0068774,           0.0009354,            0.003004,            0.003004,            0.003004
                 214,            0.028596,           0.0089577,           0.0027403,             0.97202,             0.93408,             0.95518,             0.51618,            0.022197,           0.0068068,          0.00095604,            0.002971,            0.002971,            0.002971
                 215,            0.026695,           0.0086872,           0.0023599,              0.9711,             0.93718,             0.95671,             0.51978,             0.02009,           0.0068399,          0.00099702,            0.002938,            0.002938,            0.002938
                 216,             0.02748,           0.0086385,           0.0024903,             0.97241,             0.92575,             0.95726,             0.51808,            0.020486,           0.0068902,           0.0009165,            0.002905,            0.002905,            0.002905
                 217,            0.028507,           0.0087996,           0.0025802,              0.9649,             0.93316,             0.95445,             0.51152,            0.021782,           0.0068534,          0.00091249,            0.002872,            0.002872,            0.002872
                 218,            0.027304,           0.0089619,           0.0024006,             0.97355,             0.92292,             0.95875,             0.51418,            0.021027,           0.0068502,          0.00092549,            0.002839,            0.002839,            0.002839
                 219,            0.028851,           0.0087453,           0.0027246,             0.96029,             0.92937,             0.95708,             0.51637,            0.020551,           0.0068407,           0.0009394,            0.002806,            0.002806,            0.002806
                 220,             0.02877,           0.0084902,           0.0023697,             0.95277,             0.93349,             0.95539,             0.50685,            0.020172,           0.0069066,           0.0010255,            0.002773,            0.002773,            0.002773
                 221,            0.026593,           0.0083759,           0.0026892,             0.96304,             0.93627,              0.9576,             0.51646,             0.02084,           0.0068577,          0.00099977,             0.00274,             0.00274,             0.00274
                 222,            0.027189,           0.0088967,           0.0023892,             0.96649,             0.94273,             0.95606,             0.51836,            0.020788,           0.0068391,          0.00091639,            0.002707,            0.002707,            0.002707
                 223,            0.028508,           0.0088911,           0.0030343,             0.96525,             0.93851,             0.95581,             0.51969,            0.020823,           0.0068126,          0.00087892,            0.002674,            0.002674,            0.002674
                 224,            0.026074,           0.0088566,           0.0020757,             0.96833,             0.93614,              0.9599,             0.52049,            0.020535,           0.0068207,          0.00090826,            0.002641,            0.002641,            0.002641
                 225,            0.026302,           0.0086691,           0.0027065,             0.96948,             0.93753,             0.95989,             0.52559,            0.020238,           0.0067959,          0.00092636,            0.002608,            0.002608,            0.002608
                 226,              0.0272,           0.0089238,           0.0024248,             0.96776,              0.9368,             0.96219,             0.51231,            0.020798,           0.0068719,          0.00091192,            0.002575,            0.002575,            0.002575
                 227,            0.026034,           0.0085691,           0.0025222,             0.96084,             0.93612,             0.95915,             0.51575,            0.020898,           0.0067701,          0.00092858,            0.002542,            0.002542,            0.002542
                 228,            0.026364,           0.0084891,           0.0026839,             0.96145,             0.93762,             0.95841,             0.51993,            0.021186,           0.0068021,          0.00091302,            0.002509,            0.002509,            0.002509
                 229,            0.028359,           0.0085475,           0.0028672,             0.96483,             0.93883,             0.96083,              0.5208,            0.020793,            0.006792,          0.00086354,            0.002476,            0.002476,            0.002476
                 230,            0.027062,           0.0087502,           0.0022811,             0.97008,             0.93692,             0.95996,             0.51465,            0.020664,           0.0067697,          0.00082789,            0.002443,            0.002443,            0.002443
                 231,            0.025781,           0.0088107,           0.0021851,             0.97198,              0.9287,             0.95748,             0.51546,            0.021035,           0.0067889,          0.00086036,             0.00241,             0.00241,             0.00241
                 232,            0.026919,           0.0085619,           0.0021013,             0.97018,             0.93841,             0.96205,               0.519,            0.021315,            0.006784,          0.00084572,            0.002377,            0.002377,            0.002377
                 233,            0.026876,            0.008571,           0.0024576,             0.96195,             0.94317,             0.95711,             0.52415,            0.020382,           0.0067476,          0.00085389,            0.002344,            0.002344,            0.002344
                 234,            0.025582,           0.0085709,            0.002408,             0.96568,             0.93654,             0.96015,             0.52304,            0.020251,           0.0067767,          0.00083754,            0.002311,            0.002311,            0.002311
                 235,            0.027748,           0.0083679,           0.0024514,             0.96249,             0.94395,             0.96285,             0.52507,            0.020864,           0.0067977,          0.00078425,            0.002278,            0.002278,            0.002278
                 236,             0.02568,           0.0084684,           0.0021944,             0.96318,             0.94136,             0.95912,             0.52396,            0.019958,           0.0067928,          0.00082404,            0.002245,            0.002245,            0.002245
                 237,            0.028778,           0.0084233,           0.0030994,             0.96559,             0.94149,             0.96175,             0.52307,            0.020776,           0.0067451,          0.00084715,            0.002212,            0.002212,            0.002212
                 238,            0.027023,           0.0085689,            0.002087,             0.97475,             0.93768,             0.96448,             0.52448,            0.020258,           0.0067104,          0.00079956,            0.002179,            0.002179,            0.002179
                 239,            0.026494,           0.0085234,           0.0022257,             0.96584,             0.94347,              0.9641,             0.52872,            0.019883,            0.006711,          0.00076419,            0.002146,            0.002146,            0.002146
                 240,             0.02654,           0.0085831,           0.0022406,             0.96784,             0.93703,             0.96045,             0.52461,            0.019708,           0.0067716,          0.00077306,            0.002113,            0.002113,            0.002113
                 241,            0.026074,           0.0085973,           0.0032466,             0.97179,             0.93837,              0.9631,             0.52315,            0.019979,           0.0067175,          0.00073599,             0.00208,             0.00208,             0.00208
                 242,            0.025116,            0.008312,            0.001864,             0.97187,              0.9425,             0.96429,              0.5251,            0.019423,           0.0066651,          0.00077257,            0.002047,            0.002047,            0.002047
                 243,            0.027261,           0.0087225,           0.0027885,             0.97077,             0.93616,             0.96267,             0.52601,            0.019557,            0.006717,          0.00076531,            0.002014,            0.002014,            0.002014
                 244,            0.024375,           0.0086591,           0.0020698,             0.97786,             0.93029,             0.96159,             0.52704,            0.020116,           0.0066888,          0.00074971,            0.001981,            0.001981,            0.001981
                 245,            0.026857,           0.0083359,           0.0021436,              0.9807,             0.92732,             0.96559,             0.52929,            0.019609,           0.0066742,          0.00075444,            0.001948,            0.001948,            0.001948
                 246,            0.026513,           0.0085682,           0.0023764,             0.97489,             0.93343,             0.96467,             0.53194,            0.019883,           0.0066341,            0.000755,            0.001915,            0.001915,            0.001915
                 247,            0.025562,           0.0083244,           0.0022595,             0.97029,             0.94024,             0.96372,             0.52552,            0.020235,           0.0066523,          0.00077174,            0.001882,            0.001882,            0.001882
                 248,            0.026768,           0.0087033,              0.0025,             0.96713,             0.94435,             0.96399,             0.52852,             0.01997,           0.0066239,          0.00079121,            0.001849,            0.001849,            0.001849
                 249,            0.025311,           0.0079808,           0.0020762,             0.96294,              0.9476,             0.96158,             0.52455,            0.019556,           0.0066942,          0.00079832,            0.001816,            0.001816,            0.001816
                 250,            0.025507,           0.0081971,            0.002853,             0.97605,             0.93694,             0.96184,             0.53012,            0.019469,           0.0067285,          0.00078162,            0.001783,            0.001783,            0.001783
                 251,            0.024593,           0.0087422,           0.0021232,             0.98036,              0.9318,             0.96215,             0.52761,            0.019162,           0.0067038,          0.00073363,             0.00175,             0.00175,             0.00175
                 252,             0.02568,           0.0087925,           0.0023077,             0.96743,             0.94377,             0.96348,             0.53421,            0.019594,           0.0066327,          0.00072966,            0.001717,            0.001717,            0.001717
                 253,            0.025776,           0.0084389,           0.0025402,             0.96839,             0.94463,             0.96272,             0.52966,            0.019617,           0.0066335,          0.00071433,            0.001684,            0.001684,            0.001684
                 254,            0.025216,           0.0083589,           0.0020275,             0.96677,              0.9431,             0.96447,              0.5333,            0.019922,           0.0066126,          0.00070091,            0.001651,            0.001651,            0.001651
                 255,            0.025257,           0.0084582,            0.002068,             0.96415,             0.94499,             0.95814,             0.53578,            0.020416,           0.0066276,          0.00071527,            0.001618,            0.001618,            0.001618
                 256,            0.025914,           0.0084065,           0.0021558,             0.96485,             0.94876,              0.9679,             0.52804,            0.020279,           0.0066907,           0.0006872,            0.001585,            0.001585,            0.001585
                 257,            0.024452,           0.0082699,           0.0022932,              0.9694,             0.94946,             0.96516,             0.53275,            0.019002,           0.0066382,          0.00068904,            0.001552,            0.001552,            0.001552
                 258,            0.025091,           0.0084655,           0.0023254,             0.97615,             0.94111,             0.96679,             0.54102,            0.019058,           0.0066423,          0.00068682,            0.001519,            0.001519,            0.001519
                 259,            0.025413,           0.0087371,           0.0026878,             0.97402,             0.94569,              0.9672,             0.54371,              0.0192,           0.0066076,          0.00066767,            0.001486,            0.001486,            0.001486
                 260,            0.026453,           0.0087211,           0.0028839,             0.96548,             0.94658,             0.96468,             0.54037,            0.019834,           0.0066172,          0.00068324,            0.001453,            0.001453,            0.001453
                 261,            0.024548,           0.0084964,           0.0020179,             0.95302,             0.94537,             0.96254,             0.54061,            0.019964,           0.0066274,          0.00070938,             0.00142,             0.00142,             0.00142
                 262,            0.025847,           0.0085895,           0.0026248,             0.95991,             0.93895,             0.96061,             0.53712,            0.019344,           0.0066205,          0.00068603,            0.001387,            0.001387,            0.001387
                 263,            0.024937,            0.008202,           0.0024049,             0.96752,             0.93755,             0.96308,             0.54105,            0.018629,           0.0066032,          0.00068835,            0.001354,            0.001354,            0.001354
                 264,            0.025278,            0.008076,           0.0019991,             0.96967,             0.93861,             0.96094,             0.53723,            0.018842,           0.0066038,          0.00065782,            0.001321,            0.001321,            0.001321
                 265,            0.024925,           0.0082478,           0.0020534,             0.97594,             0.93702,             0.96444,             0.53681,            0.019453,           0.0065706,          0.00062636,            0.001288,            0.001288,            0.001288
                 266,            0.025547,           0.0084695,           0.0024205,             0.96772,             0.94401,             0.96407,             0.53989,            0.019405,           0.0066023,          0.00060743,            0.001255,            0.001255,            0.001255
                 267,            0.025588,           0.0082219,           0.0020802,             0.97129,             0.94349,             0.96685,             0.53881,            0.019124,           0.0066058,          0.00060825,            0.001222,            0.001222,            0.001222
                 268,              0.0234,            0.008053,           0.0017079,             0.96929,             0.94102,             0.96523,             0.54385,            0.019328,            0.006591,           0.0006472,            0.001189,            0.001189,            0.001189
                 269,            0.024252,           0.0082311,           0.0020417,             0.97464,             0.93508,             0.96626,             0.53813,            0.019069,           0.0066174,          0.00068327,            0.001156,            0.001156,            0.001156
                 270,            0.023738,           0.0081942,            0.001988,             0.97445,             0.93664,             0.96413,             0.53804,            0.018799,           0.0066108,          0.00065844,            0.001123,            0.001123,            0.001123
                 271,            0.023437,           0.0083022,            0.001836,             0.97907,             0.93632,             0.96317,             0.54308,            0.018612,           0.0065909,          0.00064175,             0.00109,             0.00109,             0.00109
                 272,            0.024719,           0.0079936,           0.0019868,             0.97989,              0.9376,             0.96538,             0.54573,            0.018649,           0.0065847,          0.00061374,            0.001057,            0.001057,            0.001057
                 273,             0.02424,           0.0082522,           0.0021953,             0.97822,             0.93995,             0.96573,             0.54724,            0.018301,           0.0065778,          0.00062883,            0.001024,            0.001024,            0.001024
                 274,            0.024888,           0.0083984,           0.0022278,              0.9771,             0.94399,             0.96473,             0.54305,            0.018649,           0.0065772,          0.00064324,            0.000991,            0.000991,            0.000991
                 275,            0.025732,           0.0083208,           0.0023111,              0.9749,              0.9404,             0.96225,             0.54409,            0.018418,           0.0065542,          0.00062691,            0.000958,            0.000958,            0.000958
                 276,            0.026885,           0.0084657,           0.0020977,             0.97492,             0.93969,             0.96371,             0.54689,            0.018855,           0.0065443,          0.00062371,            0.000925,            0.000925,            0.000925
                 277,            0.023905,           0.0084937,           0.0019511,             0.97893,               0.937,             0.96309,             0.54811,            0.018294,           0.0065269,          0.00059895,            0.000892,            0.000892,            0.000892
                 278,            0.024254,           0.0085225,           0.0022137,             0.96717,             0.94489,              0.9618,             0.54844,            0.018677,           0.0065353,          0.00058984,            0.000859,            0.000859,            0.000859
                 279,            0.025641,           0.0083548,           0.0019566,             0.97096,             0.93968,             0.96345,             0.54681,            0.018574,           0.0065191,          0.00059435,            0.000826,            0.000826,            0.000826
                 280,            0.023934,           0.0079562,           0.0017922,             0.97305,             0.94425,             0.96657,             0.54779,            0.018847,           0.0065131,          0.00057212,            0.000793,            0.000793,            0.000793
                 281,            0.023899,           0.0085534,            0.001798,             0.97186,             0.94963,             0.96665,             0.54973,             0.01875,           0.0065106,          0.00055386,             0.00076,             0.00076,             0.00076
                 282,            0.023594,           0.0081394,            0.001659,             0.96617,             0.95181,             0.96569,             0.55092,            0.018239,           0.0065167,          0.00056374,            0.000727,            0.000727,            0.000727
                 283,            0.024241,           0.0086346,           0.0023679,             0.96672,             0.94961,              0.9648,              0.5504,            0.018406,           0.0065326,          0.00057315,            0.000694,            0.000694,            0.000694
                 284,            0.024482,           0.0082651,           0.0022849,             0.96245,               0.951,             0.96481,             0.55172,            0.018271,           0.0065046,          0.00058619,            0.000661,            0.000661,            0.000661
                 285,            0.024242,           0.0083359,           0.0017639,             0.96505,             0.95094,             0.96509,             0.54819,             0.01915,           0.0065137,          0.00059455,            0.000628,            0.000628,            0.000628
                 286,            0.023594,           0.0081739,           0.0016994,              0.9675,             0.94767,             0.96534,             0.55385,             0.01806,           0.0065123,          0.00058854,            0.000595,            0.000595,            0.000595
                 287,            0.023368,           0.0083189,            0.001851,             0.97078,             0.94904,             0.96602,             0.55506,            0.017951,           0.0065115,          0.00055526,            0.000562,            0.000562,            0.000562
                 288,            0.023378,           0.0080114,           0.0018177,             0.97169,              0.9463,             0.96501,             0.55299,            0.017849,           0.0065161,          0.00054582,            0.000529,            0.000529,            0.000529
                 289,            0.022688,           0.0083768,           0.0016628,             0.97577,               0.943,             0.96511,             0.55648,            0.017915,           0.0065022,          0.00055388,            0.000496,            0.000496,            0.000496
                 290,            0.023076,           0.0081414,           0.0017313,             0.97346,             0.94854,             0.96764,             0.55165,            0.018781,           0.0064964,          0.00056391,            0.000463,            0.000463,            0.000463
                 291,            0.022716,           0.0079943,           0.0017408,             0.97077,             0.94951,             0.96797,             0.55494,            0.018203,           0.0064756,          0.00056825,             0.00043,             0.00043,             0.00043
                 292,            0.022555,           0.0080823,            0.001573,             0.96643,             0.95036,             0.96669,             0.55705,            0.018084,           0.0064553,          0.00056908,            0.000397,            0.000397,            0.000397
                 293,            0.022967,           0.0082714,           0.0023582,             0.96652,             0.94883,              0.9682,             0.55776,            0.018137,           0.0064458,          0.00056696,            0.000364,            0.000364,            0.000364
                 294,            0.024409,           0.0083402,           0.0021387,             0.96961,             0.94841,             0.96794,               0.554,            0.017856,           0.0064702,           0.0005752,            0.000331,            0.000331,            0.000331
                 295,            0.023697,           0.0082328,           0.0019028,             0.97065,             0.94392,             0.96617,             0.55782,            0.017729,           0.0064617,          0.00057074,            0.000298,            0.000298,            0.000298
                 296,            0.023435,           0.0084793,           0.0018306,             0.96945,             0.95023,              0.9684,             0.56026,            0.017827,           0.0064575,          0.00055269,            0.000265,            0.000265,            0.000265
                 297,            0.023684,           0.0081927,           0.0021061,             0.97002,              0.9505,             0.96691,             0.55991,            0.018156,           0.0064557,           0.0005344,            0.000232,            0.000232,            0.000232
                 298,             0.02301,           0.0080924,           0.0015671,             0.96998,             0.94836,             0.96678,             0.55989,             0.01808,            0.006464,          0.00052885,            0.000199,            0.000199,            0.000199
                 299,            0.023796,           0.0083483,           0.0022509,             0.96932,             0.94922,             0.96602,             0.56141,            0.017869,           0.0064541,          0.00052703,            0.000166,            0.000166,            0.000166
